133	62	17	1
165	62	17	1
151	62	17	1
164	62	17	1
530	34	18	1
530	38	18	1
364	81	18	2
395	81	18	2
364	21	18	2
395	21	18	2
469	81	18	2
469	21	18	2
487	90	18	2
196	90	18	2
433	22	18	1
433	3	18	1
567	22	18	2
393	90	18	2
380	22	18	2
373	90	18	1
386	90	18	1
441	22	18	1
446	29	18	2
385	22	18	1
238	28	18	1
308	32	19	1
479	13	19	1
400	55	19	1
369	13	19	2
369	85	19	2
369	32	19	2
270	32	19	2
369	13	19	2
270	13	19	2
270	36	19	2
653	13	19	2
303	34	19	2
460	13	19	2
341	32	19	2
277	55	19	2
576	13	19	2
430	13	19	1
51	32	19	2
41	55	19	1
26	13	19	1
431	22	20	2
655	65	20	2
212	65	20	2
232	22	20	2
454	42	20	2
262	22	20	2
322	22	20	2
274	22	20	2
427	81	20	1
51	22	20	2
18	15	20	1
73	22	20	2
275	56	21	2
275	42	21	2
390	56	21	1
400	22	21	1
477	22	21	1
490	22	21	1
303	34	21	1
199	34	21	2
429	22	21	2
519	22	21	1
519	34	21	1
519	56	21	1
282	34	21	1
433	34	21	1
355	34	21	2
224	16	21	2
224	34	21	2
224	38	21	2
380	22	21	1
369	34	21	1
290	34	21	1
290	22	21	1
290	56	21	1
440	34	21	1
488	34	21	1
488	38	21	1
488	56	21	1
488	22	21	1
488	19	21	1
324	34	21	1
406	22	21	2
380	22	21	2
664	22	21	1
517	22	21	2
528	65	21	2
528	22	21	2
356	22	21	2
488	34	21	1
488	38	21	1
488	22	21	1
488	19	21	1
524	73	21	2
524	34	21	2
524	22	21	2
488	34	21	1
488	38	21	1
488	56	21	1
488	22	21	1
277	34	21	1
383	34	21	2
196	34	21	2
483	22	21	2
570	22	21	2
389	22	21	1
367	22	21	2
487	22	21	2
378	34	21	1
378	38	21	1
509	34	21	1
509	56	21	1
367	56	21	1
404	22	21	2
482	22	21	1
511	22	21	1
398	22	21	2
490	22	21	2
355	22	21	1
355	19	21	1
355	34	21	1
458	34	21	1
427	56	21	2
431	56	21	2
298	45	21	1
298	34	21	1
472	56	21	1
371	56	21	1
472	34	21	1
371	34	21	1
472	22	21	1
371	22	21	1
472	49	21	1
371	49	21	1
20	34	21	1
34	22	21	2
21	34	21	1
20	34	21	1
45	56	21	1
51	22	21	1
56	22	21	1
60	45	21	1
60	34	21	1
60	45	21	1
3	22	21	2
100	34	21	1
100	22	21	1
100	56	21	1
100	22	21	1
172	22	21	1
173	22	21	1
83	22	21	1
112	22	21	1
88	22	21	1
107	22	21	1
99	22	21	1
105	22	21	1
163	22	21	1
126	22	21	1
156	22	21	1
109	22	21	1
103	22	21	1
94	22	21	1
92	22	21	1
80	22	21	1
159	22	21	1
100	34	21	1
172	34	21	1
173	34	21	1
83	34	21	1
112	34	21	1
88	34	21	1
107	34	21	1
99	34	21	1
105	34	21	1
163	34	21	1
126	34	21	1
156	34	21	1
109	34	21	1
103	34	21	1
94	34	21	1
92	34	21	1
80	34	21	1
159	34	21	1
100	56	21	1
172	56	21	1
173	56	21	1
83	56	21	1
112	56	21	1
88	56	21	1
107	56	21	1
99	56	21	1
105	56	21	1
163	56	21	1
126	56	21	1
156	56	21	1
109	56	21	1
103	56	21	1
94	56	21	1
92	56	21	1
80	56	21	1
159	56	21	1
100	56	21	1
163	56	21	1
100	34	21	1
163	34	21	1
100	22	21	1
163	22	21	1
100	49	21	1
163	49	21	1
85	34	21	2
389	22	22	1
189	65	22	1
189	22	22	1
258	65	22	1
258	22	22	1
469	65	22	1
469	22	22	1
315	34	22	1
313	34	22	1
605	34	22	1
380	34	22	1
595	34	22	1
581	33	22	1
719	33	22	1
594	33	22	1
262	45	22	1
315	45	22	1
313	45	22	1
464	45	22	1
475	45	22	1
489	88	22	1
535	88	22	1
281	88	22	1
237	65	22	1
719	65	22	1
431	65	22	1
411	22	22	1
517	22	22	1
482	22	22	1
605	22	22	1
466	22	22	1
325	22	22	1
204	22	22	1
418	65	22	1
418	81	22	1
510	22	22	1
432	22	22	1
344	22	22	1
255	22	22	1
648	22	22	1
379	22	22	1
187	22	22	1
616	22	22	1
261	22	22	2
261	81	22	2
258	22	22	1
706	22	22	1
258	22	22	1
367	65	22	2
278	22	22	1
297	22	22	1
288	22	22	1
204	65	22	1
637	65	22	1
204	22	22	1
258	22	22	1
258	22	22	1
298	22	22	2
325	22	22	2
204	22	22	1
380	22	22	1
285	65	22	2
526	81	22	1
646	81	22	1
665	81	22	1
634	81	22	1
207	81	22	1
347	81	22	1
329	81	22	1
496	81	22	1
576	81	22	1
359	22	22	1
568	22	22	1
534	22	22	2
380	22	22	1
261	65	22	1
261	22	22	1
541	22	22	2
569	65	22	1
381	22	22	1
409	22	22	2
706	22	22	2
352	81	22	1
362	65	22	2
258	22	22	1
507	22	22	1
295	65	22	1
278	22	22	1
356	22	22	1
355	22	22	1
358	22	22	1
469	22	22	1
390	22	22	1
496	22	22	1
335	22	22	1
664	22	22	1
263	65	22	2
263	22	22	2
409	22	22	2
409	22	22	2
655	22	22	2
655	19	22	2
655	34	22	2
196	22	22	2
328	65	22	2
328	22	22	2
303	22	22	2
690	22	22	2
690	65	22	2
380	65	22	1
313	65	22	1
311	65	22	1
264	65	22	1
688	22	22	1
441	22	22	1
622	22	22	2
638	22	22	2
288	65	22	2
269	65	22	2
257	81	22	1
