0.313253012	0.620253165	0.6625	0.488095238	0.7375	0.287671233	0.542168675	0.542168675	0.487179487	0.306666667	0.519480519	0.301204819	0.617021277	0.397590361	1	0.337837838	0.628205128	0.651162791	0.443037975	0.164556962	0.34939759	0.289156627	0.051948052	0.641025641	0.290697674	0.272727273	0.43902439	0.542168675	0.333333333	0.37804878	0.658536585	0.457831325	0.4	0.373626374	0.488095238	0.512195122	0.488095238	0.525641026	0.395061728	0.571428571	0.492957746	0.609756098	0.413333333	0.416666667	0.697368421	0.56626506	0.315068493	0.615384615	0.451219512	0.463414634	0.6	0.505263158	0.707317073	0.640449438	0.306666667	0.394736842	0.56097561	0.563218391	0.563218391	0.56	0.658227848	0.666666667	0.7	0.2875	0.443037975	0.393258427	0.49382716	0.320987654	0.542168675	0.653846154	0.357142857	0.164383562	0.590361446	0.554216867	0.746835443	0.436619718	0.554216867	0.519480519	0.701298701	0.367088608	0.175675676	0.393258427	0.506329114	0.546511628	0.373493976	0.597222222	0.546666667	0.571428571	0.626506024	0.506493506	0.483870968	0.710843373
0.320754717	0.435483871	0.402985075	0.50877193	0.369863014	0.774193548	0.348484848	0.348484848	0.327586207	0.84375	0.471698113	0.326923077	0.313953488	0.241935484	0.337837838	1	0.419354839	0.320512821	0.363636364	0.204545455	0.057971014	0.387755102	0.024390244	0.271428571	0.411764706	0.685714286	0.144927536	0.348484848	0.17721519	0.15625	0.2125	0.547169811	0.333333333	0.409836066	0.50877193	0.231884058	0.50877193	0.428571429	0.681818182	0.347826087	0.175438596	0.328571429	0.288461538	0.31147541	0.363636364	0.338235294	0.838709677	0.279411765	0.538461538	0.157142857	0.227272727	0.223529412	0.383561644	0.320987654	0.84375	0.155172414	0.271428571	0.293333333	0.293333333	0.368421053	0.352941176	0.264705882	0.328767123	0.230769231	0.19047619	0.416666667	0.261538462	0.333333333	0.483333333	0.2	0.363636364	0.393939394	0.24	0.363636364	0.356164384	0.188679245	0.363636364	0.392857143	0.210526316	0.254545455	0.142857143	0.416666667	0.290322581	0.342857143	0.666666667	0.333333333	0.327586207	0.339622642	0.411764706	0.184615385	0.2375	0.391891892
0.324324324	0.983050847	0.525	0.561643836	0.6	0.360655738	0.581081081	0.581081081	0.5	0.403225806	0.606060606	0.328767123	0.532608696	0.418918919	0.628205128	0.419354839	1	0.55952381	0.410958904	0.208955224	0.278481013	0.333333333	0.029411765	0.409638554	0.388888889	0.380952381	0.38961039	0.581081081	0.287234043	0.324675325	0.506024096	0.527777778	0.384615385	0.480519481	0.561643836	0.4125	0.561643836	0.5	0.52238806	0.592105263	0.439393939	0.571428571	0.376811594	0.367088608	0.532467532	0.565789474	0.393442623	0.493506494	0.542857143	0.397435897	0.415584416	0.404255319	0.816901408	0.467391304	0.403225806	0.301369863	0.519480519	0.602564103	0.602564103	0.514285714	0.558441558	0.5	0.524390244	0.295774648	0.430555556	0.506666667	0.428571429	0.352112676	0.581081081	0.456790123	0.410958904	0.213114754	0.457831325	0.573333333	0.607594937	0.358208955	0.573333333	0.432432432	0.518987342	0.328767123	0.134328358	0.506666667	0.5	0.584415584	0.514705882	0.552238806	0.52173913	0.546875	0.878787879	0.418918919	0.395604396	0.701298701
0.298850575	0.571428571	0.593023256	0.5	0.702380952	0.256410256	0.736842105	0.736842105	0.428571429	0.307692308	0.457831325	0.302325581	0.677419355	0.395348837	0.651162791	0.320512821	0.55952381	1	0.43902439	0.2	0.288888889	0.321428571	0.0625	0.517241379	0.32183908	0.324675325	0.386363636	0.736842105	0.346534653	0.392857143	0.590909091	0.470588235	0.413793103	0.465909091	0.5	0.471264368	0.5	0.518518519	0.444444444	0.563218391	0.375	0.7	0.466666667	0.366666667	0.583333333	0.74025974	0.282051282	0.460674157	0.481927711	0.409090909	0.476190476	0.441176471	0.674418605	0.546391753	0.307692308	0.358024691	0.534883721	0.52173913	0.52173913	0.423529412	0.551724138	0.465909091	0.573033708	0.320987654	0.311111111	0.454545455	0.373626374	0.321428571	0.517241379	0.494382022	0.372093023	0.186666667	0.47826087	0.564705882	0.651162791	0.308641975	0.564705882	0.5125	0.534090909	0.317647059	0.12345679	0.454545455	0.464285714	0.556818182	0.421686747	0.506329114	0.445783133	0.425	0.579545455	0.428571429	0.479166667	0.659090909
0.465517241	0.424657534	0.434210526	0.553846154	0.474358974	0.25	0.405405405	0.405405405	0.277777778	0.298245614	0.388059701	0.473684211	0.488372093	0.333333333	0.443037975	0.363636364	0.410958904	0.43902439	1	0.192982456	0.294117647	0.431034483	0.055555556	0.368421053	0.426229508	0.48	0.362318841	0.405405405	0.186813187	0.253521127	0.4	0.515625	0.461538462	0.463768116	0.553846154	0.282051282	0.553846154	0.397058824	0.390625	0.588235294	0.344262295	0.333333333	0.28125	0.397058824	0.4	0.376623377	0.285714286	0.36	0.484375	0.371428571	0.371428571	0.337078652	0.46835443	0.340659341	0.298245614	0.389830508	0.386666667	0.417721519	0.417721519	0.5	0.465753425	0.383561644	0.454545455	0.410714286	0.304347826	0.492537313	0.492307692	0.317460317	0.575757576	0.3125	0.475409836	0.355555556	0.384615385	0.590909091	0.373493976	0.3	0.590909091	0.367647059	0.445945946	0.423728814	0.211538462	0.492537313	0.266666667	0.557142857	0.363636364	0.378787879	0.277777778	0.365079365	0.48	0.373134328	0.280898876	0.552631579
0.211538462	0.223880597	0.144736842	0.234375	0.1625	0.230769231	0.171428571	0.171428571	0.111111111	0.209302326	0.183333333	0.24	0.191011236	0.206896552	0.164556962	0.204545455	0.208955224	0.2	0.192982456	1	0.178571429	0.29787234	0.25	0.123287671	0.25	0.238095238	0.161290323	0.171428571	0.131578947	0.116666667	0.139240506	0.25	0.237288136	0.253968254	0.234375	0.147058824	0.234375	0.177419355	0.175438596	0.211267606	0.132075472	0.146666667	0.2	0.158730159	0.136986301	0.183098592	0.219512195	0.142857143	0.25862069	0.15625	0.138461538	0.182926829	0.205128205	0.162790698	0.209302326	0.25	0.223880597	0.2	0.2	0.267857143	0.133333333	0.161764706	0.139240506	0.5	0.172413793	0.258064516	0.153846154	0.244897959	0.261538462	0.121621622	0.259259259	0.083333333	0.131578947	0.220588235	0.164556962	0.142857143	0.220588235	0.203389831	0.148648649	0.107142857	0.138888889	0.258064516	0.123076923	0.225352113	0.172413793	0.232142857	0.129032258	0.230769231	0.202702703	0.186440678	0.164556962	0.230769231
0.136986301	0.275	0.244186047	0.2375	0.284090909	0.0625	0.291139241	0.291139241	0.184210526	0.058823529	0.181818182	0.123287671	0.298969072	0.323529412	0.34939759	0.057971014	0.278481013	0.288888889	0.294117647	0.178571429	1	0.125	0.145833333	0.324675325	0.103896104	0.090909091	0.508196721	0.291139241	0.191011236	0.318181818	0.375	0.202531646	0.192307692	0.192771084	0.2375	0.240506329	0.2375	0.17721519	0.0875	0.325	0.290322581	0.277108434	0.25	0.207792208	0.271604938	0.268292683	0.060606061	0.315789474	0.207792208	0.492063492	0.305555556	0.3	0.295454545	0.276595745	0.058823529	0.403508772	0.342105263	0.325301205	0.325301205	0.358208955	0.265060241	0.394366197	0.294117647	0.283333333	0.333333333	0.180722892	0.357142857	0.094594595	0.275	0.337662338	0.189189189	0.017241379	0.394736842	0.303797468	0.287356322	0.245901639	0.303797468	0.263888889	0.329113924	0.188405797	0.051724138	0.180722892	0.347826087	0.304878049	0.086419753	0.328358209	0.2	0.3125	0.26744186	0.304347826	0.317647059	0.303370787
0.695652174	0.347222222	0.324675325	0.446153846	0.285714286	0.340425532	0.2125	0.2125	0.214285714	0.367346939	0.303030303	0.790697674	0.315217391	0.214285714	0.289156627	0.387755102	0.333333333	0.321428571	0.431034483	0.29787234	0.125	1	0.020408163	0.197530864	0.777777778	0.425531915	0.191780822	0.2125	0.147727273	0.093333333	0.193181818	0.5	0.725490196	0.516129032	0.446153846	0.192307692	0.446153846	0.313432836	0.413793103	0.53030303	0.153846154	0.21686747	0.153846154	0.442622951	0.240506329	0.207317073	0.354166667	0.217948718	0.491525424	0.202702703	0.202702703	0.244444444	0.3625	0.25	0.367346939	0.229508197	0.276315789	0.381578947	0.381578947	0.34375	0.265822785	0.236842105	0.280487805	0.384615385	0.220588235	0.524590164	0.304347826	0.583333333	0.46969697	0.209876543	0.765957447	0.285714286	0.231707317	0.555555556	0.289156627	0.163934426	0.555555556	0.228571429	0.315789474	0.305084746	0.435897436	0.524590164	0.157894737	0.545454545	0.360655738	0.272727273	0.197183099	0.253968254	0.386666667	0.268656716	0.215909091	0.441558442
0.019607843	0.044117647	0.027027027	0.046153846	0.078947368	0.027777778	0.059701493	0.059701493	0.035087719	0.025	0.016949153	0.02	0.043956044	0.134615385	0.051948052	0.024390244	0.029411765	0.0625	0.055555556	0.25	0.145833333	0.020408163	1	0.109375	0.018867925	0.025	0.12962963	0.059701493	0.102941176	0.12	0.082191781	0.049180328	0.033333333	0.046153846	0.046153846	0.063492063	0.046153846	0.050847458	0.018181818	0.02739726	0.042553191	0.071428571	0.113636364	0.050847458	0.074626866	0.073529412	0.026315789	0.061538462	0.050847458	0.125	0.06779661	0.088607595	0.024691358	0.098765432	0.025	0.139534884	0.059701493	0.053333333	0.053333333	0.071428571	0.088235294	0.079365079	0.053333333	0.179487179	0.055555556	0.046875	0.084745763	0	0.044117647	0.074626866	0.017857143	0	0.071428571	0.028571429	0.065789474	0.097560976	0.028571429	0.111111111	0.072463768	0.02	0	0.046875	0.087719298	0.027027027	0.017857143	0.054545455	0.092592593	0.081632653	0.04	0.072727273	0.109589041	0.049382716
0.222222222	0.421686747	0.556962025	0.385542169	0.6125	0.217391304	0.475	0.475	0.413333333	0.23943662	0.445945946	0.225	0.494736842	0.292682927	0.641025641	0.271428571	0.409638554	0.517241379	0.368421053	0.123287671	0.324675325	0.197530864	0.109375	1	0.202380952	0.222222222	0.479452055	0.475	0.402298851	0.430555556	0.636363636	0.353658537	0.282352941	0.25	0.385542169	0.407407407	0.385542169	0.472972973	0.320512821	0.370786517	0.432835821	0.50617284	0.352112676	0.3625	0.676056338	0.5	0.246376812	0.657142857	0.3625	0.506849315	0.506849315	0.4	0.494252874	0.619047619	0.23943662	0.432835821	0.43902439	0.4	0.4	0.445945946	0.53164557	0.554054054	0.555555556	0.256756757	0.386666667	0.252747253	0.423076923	0.197530864	0.43902439	0.586666667	0.238095238	0.19047619	0.50617284	0.352272727	0.641025641	0.46031746	0.352272727	0.465753425	0.5125	0.342465753	0.115942029	0.252747253	0.453333333	0.351648352	0.316455696	0.418918919	0.492957746	0.449275362	0.404494382	0.432432432	0.471264368	0.534883721
