"drug_id","pathway_id","weight","evidence"
"69","113","1.0","pathway_prior_projection"
"69","119","1.0","pathway_prior_projection"
"69","120","1.0","pathway_prior_projection"
"69","135","1.0","pathway_prior_projection"
"69","137","1.0","pathway_prior_projection"
"69","145","1.0","pathway_prior_projection"
"69","156","1.0","pathway_prior_projection"
"69","164","1.0","pathway_prior_projection"
"69","169","1.0","pathway_prior_projection"
"69","170","1.0","pathway_prior_projection"
"69","171","1.0","pathway_prior_projection"
"69","185","1.0","pathway_prior_projection"
"69","201","1.0","pathway_prior_projection"
"69","212","1.0","pathway_prior_projection"
"69","222","1.0","pathway_prior_projection"
"69","229","1.0","pathway_prior_projection"
"69","232","1.0","pathway_prior_projection"
"69","255","1.0","pathway_prior_projection"
"69","256","1.0","pathway_prior_projection"
"69","257","1.0","pathway_prior_projection"
"69","258","1.0","pathway_prior_projection"
"69","265","1.0","pathway_prior_projection"
"69","270","1.0","pathway_prior_projection"
"69","271","1.0","pathway_prior_projection"
"69","272","1.0","pathway_prior_projection"
"69","273","1.0","pathway_prior_projection"
"69","274","1.0","pathway_prior_projection"
"69","288","1.0","pathway_prior_projection"
"69","294","1.0","pathway_prior_projection"
"69","295","1.0","pathway_prior_projection"
"69","296","1.0","pathway_prior_projection"
"69","323","1.0","pathway_prior_projection"
"69","337","1.0","pathway_prior_projection"
"69","339","1.0","pathway_prior_projection"
"69","349","1.0","pathway_prior_projection"
"69","354","1.0","pathway_prior_projection"
"69","360","1.0","pathway_prior_projection"
"69","361","1.0","pathway_prior_projection"
"69","363","1.0","pathway_prior_projection"
"69","367","1.0","pathway_prior_projection"
"69","374","1.0","pathway_prior_projection"
"69","381","1.0","pathway_prior_projection"
"69","382","1.0","pathway_prior_projection"
"69","397","1.0","pathway_prior_projection"
"69","399","1.0","pathway_prior_projection"
"69","408","1.0","pathway_prior_projection"
"69","410","1.0","pathway_prior_projection"
"69","420","1.0","pathway_prior_projection"
"69","424","1.0","pathway_prior_projection"
"69","431","1.0","pathway_prior_projection"
"69","433","1.0","pathway_prior_projection"
"69","438","1.0","pathway_prior_projection"
"69","459","1.0","pathway_prior_projection"
"69","474","1.0","pathway_prior_projection"
"69","478","1.0","pathway_prior_projection"
"69","479","1.0","pathway_prior_projection"
"69","480","1.0","pathway_prior_projection"
"69","481","1.0","pathway_prior_projection"
"69","492","1.0","pathway_prior_projection"
"69","494","1.0","pathway_prior_projection"
"69","497","1.0","pathway_prior_projection"
"69","502","1.0","pathway_prior_projection"
"69","504","1.0","pathway_prior_projection"
"69","508","1.0","pathway_prior_projection"
"69","510","1.0","pathway_prior_projection"
"69","516","1.0","pathway_prior_projection"
"69","540","1.0","pathway_prior_projection"
"69","542","1.0","pathway_prior_projection"
"69","557","1.0","pathway_prior_projection"
"69","575","1.0","pathway_prior_projection"
"69","576","1.0","pathway_prior_projection"
"69","577","1.0","pathway_prior_projection"
"69","578","1.0","pathway_prior_projection"
"69","584","1.0","pathway_prior_projection"
"69","586","1.0","pathway_prior_projection"
"69","588","1.0","pathway_prior_projection"
"69","611","1.0","pathway_prior_projection"
"69","619","1.0","pathway_prior_projection"
"69","630","1.0","pathway_prior_projection"
"69","639","1.0","pathway_prior_projection"
"69","641","1.0","pathway_prior_projection"
"69","642","1.0","pathway_prior_projection"
"69","655","1.0","pathway_prior_projection"
"69","656","1.0","pathway_prior_projection"
"69","657","1.0","pathway_prior_projection"
"69","671","1.0","pathway_prior_projection"
"69","672","1.0","pathway_prior_projection"
"69","706","1.0","pathway_prior_projection"
"69","708","1.0","pathway_prior_projection"
"69","710","1.0","pathway_prior_projection"
"69","711","1.0","pathway_prior_projection"
"69","713","1.0","pathway_prior_projection"
"69","716","1.0","pathway_prior_projection"
"69","740","1.0","pathway_prior_projection"
"69","750","1.0","pathway_prior_projection"
"69","758","1.0","pathway_prior_projection"
"69","760","1.0","pathway_prior_projection"
"69","763","1.0","pathway_prior_projection"
"69","769","1.0","pathway_prior_projection"
"69","770","1.0","pathway_prior_projection"
"69","773","1.0","pathway_prior_projection"
"69","774","1.0","pathway_prior_projection"
"69","776","1.0","pathway_prior_projection"
"69","791","1.0","pathway_prior_projection"
"69","792","1.0","pathway_prior_projection"
"69","798","1.0","pathway_prior_projection"
"69","805","1.0","pathway_prior_projection"
"69","831","1.0","pathway_prior_projection"
"69","837","1.0","pathway_prior_projection"
"69","877","1.0","pathway_prior_projection"
"69","890","1.0","pathway_prior_projection"
"69","891","1.0","pathway_prior_projection"
"69","897","1.0","pathway_prior_projection"
"69","899","1.0","pathway_prior_projection"
"69","902","1.0","pathway_prior_projection"
"69","907","1.0","pathway_prior_projection"
"69","909","1.0","pathway_prior_projection"
"69","911","1.0","pathway_prior_projection"
"69","914","1.0","pathway_prior_projection"
"69","919","1.0","pathway_prior_projection"
"69","922","1.0","pathway_prior_projection"
"69","926","1.0","pathway_prior_projection"
"69","931","1.0","pathway_prior_projection"
"69","936","1.0","pathway_prior_projection"
"69","949","1.0","pathway_prior_projection"
"69","950","1.0","pathway_prior_projection"
"69","952","1.0","pathway_prior_projection"
"69","954","1.0","pathway_prior_projection"
"69","959","1.0","pathway_prior_projection"
"69","960","1.0","pathway_prior_projection"
"69","961","1.0","pathway_prior_projection"
"69","962","1.0","pathway_prior_projection"
"69","964","1.0","pathway_prior_projection"
"69","965","1.0","pathway_prior_projection"
"69","966","1.0","pathway_prior_projection"
"69","972","1.0","pathway_prior_projection"
"69","978","1.0","pathway_prior_projection"
"69","982","1.0","pathway_prior_projection"
"69","983","1.0","pathway_prior_projection"
"69","986","1.0","pathway_prior_projection"
"69","998","1.0","pathway_prior_projection"
"69","1038","1.0","pathway_prior_projection"
"69","1064","1.0","pathway_prior_projection"
"69","1066","1.0","pathway_prior_projection"
"69","1080","1.0","pathway_prior_projection"
"69","1090","1.0","pathway_prior_projection"
"69","1091","1.0","pathway_prior_projection"
"69","1094","1.0","pathway_prior_projection"
"69","1110","1.0","pathway_prior_projection"
"72","76","1.0","pathway_prior_projection"
"72","106","1.0","pathway_prior_projection"
"72","108","1.0","pathway_prior_projection"
"72","145","1.0","pathway_prior_projection"
"72","154","1.0","pathway_prior_projection"
"72","155","1.0","pathway_prior_projection"
"72","156","1.0","pathway_prior_projection"
"72","157","1.0","pathway_prior_projection"
"72","159","1.0","pathway_prior_projection"
"72","171","1.0","pathway_prior_projection"
"72","177","1.0","pathway_prior_projection"
"72","201","1.0","pathway_prior_projection"
"72","202","1.0","pathway_prior_projection"
"72","204","1.0","pathway_prior_projection"
"72","205","1.0","pathway_prior_projection"
"72","206","1.0","pathway_prior_projection"
"72","210","1.0","pathway_prior_projection"
"72","212","1.0","pathway_prior_projection"
"72","222","1.0","pathway_prior_projection"
"72","232","1.0","pathway_prior_projection"
"72","241","1.0","pathway_prior_projection"
"72","242","1.0","pathway_prior_projection"
"72","243","1.0","pathway_prior_projection"
"72","247","1.0","pathway_prior_projection"
"72","289","1.0","pathway_prior_projection"
"72","290","1.0","pathway_prior_projection"
"72","310","1.0","pathway_prior_projection"
"72","311","1.0","pathway_prior_projection"
"72","312","1.0","pathway_prior_projection"
"72","313","1.0","pathway_prior_projection"
"72","314","1.0","pathway_prior_projection"
"72","324","1.0","pathway_prior_projection"
"72","325","1.0","pathway_prior_projection"
"72","326","1.0","pathway_prior_projection"
"72","349","1.0","pathway_prior_projection"
"72","351","1.0","pathway_prior_projection"
"72","353","1.0","pathway_prior_projection"
"72","376","1.0","pathway_prior_projection"
"72","381","1.0","pathway_prior_projection"
"72","382","1.0","pathway_prior_projection"
"72","383","1.0","pathway_prior_projection"
"72","408","1.0","pathway_prior_projection"
"72","412","1.0","pathway_prior_projection"
"72","416","1.0","pathway_prior_projection"
"72","417","1.0","pathway_prior_projection"
"72","418","1.0","pathway_prior_projection"
"72","419","1.0","pathway_prior_projection"
"72","420","1.0","pathway_prior_projection"
"72","435","1.0","pathway_prior_projection"
"72","437","1.0","pathway_prior_projection"
"72","459","1.0","pathway_prior_projection"
"72","468","1.0","pathway_prior_projection"
"72","470","1.0","pathway_prior_projection"
"72","494","1.0","pathway_prior_projection"
"72","497","1.0","pathway_prior_projection"
"72","507","1.0","pathway_prior_projection"
"72","511","1.0","pathway_prior_projection"
"72","519","1.0","pathway_prior_projection"
"72","528","1.0","pathway_prior_projection"
"72","542","1.0","pathway_prior_projection"
"72","543","1.0","pathway_prior_projection"
"72","570","1.0","pathway_prior_projection"
"72","579","1.0","pathway_prior_projection"
"72","584","1.0","pathway_prior_projection"
"72","586","1.0","pathway_prior_projection"
"72","592","1.0","pathway_prior_projection"
"72","598","1.0","pathway_prior_projection"
"72","613","1.0","pathway_prior_projection"
"72","623","1.0","pathway_prior_projection"
"72","629","1.0","pathway_prior_projection"
"72","636","1.0","pathway_prior_projection"
"72","639","1.0","pathway_prior_projection"
"72","641","1.0","pathway_prior_projection"
"72","642","1.0","pathway_prior_projection"
"72","682","1.0","pathway_prior_projection"
"72","708","1.0","pathway_prior_projection"
"72","710","1.0","pathway_prior_projection"
"72","735","1.0","pathway_prior_projection"
"72","736","1.0","pathway_prior_projection"
"72","737","1.0","pathway_prior_projection"
"72","738","1.0","pathway_prior_projection"
"72","739","1.0","pathway_prior_projection"
"72","740","1.0","pathway_prior_projection"
"72","741","1.0","pathway_prior_projection"
"72","750","1.0","pathway_prior_projection"
"72","764","1.0","pathway_prior_projection"
"72","765","1.0","pathway_prior_projection"
"72","776","1.0","pathway_prior_projection"
"72","840","1.0","pathway_prior_projection"
"72","865","1.0","pathway_prior_projection"
"72","890","1.0","pathway_prior_projection"
"72","924","1.0","pathway_prior_projection"
"72","929","1.0","pathway_prior_projection"
"72","930","1.0","pathway_prior_projection"
"72","931","1.0","pathway_prior_projection"
"72","954","1.0","pathway_prior_projection"
"72","955","1.0","pathway_prior_projection"
"72","956","1.0","pathway_prior_projection"
"72","957","1.0","pathway_prior_projection"
"72","962","1.0","pathway_prior_projection"
"72","966","1.0","pathway_prior_projection"
"72","971","1.0","pathway_prior_projection"
"72","972","1.0","pathway_prior_projection"
"72","977","1.0","pathway_prior_projection"
"72","979","1.0","pathway_prior_projection"
"72","980","1.0","pathway_prior_projection"
"72","981","1.0","pathway_prior_projection"
"72","983","1.0","pathway_prior_projection"
"72","993","1.0","pathway_prior_projection"
"72","994","1.0","pathway_prior_projection"
"72","1000","1.0","pathway_prior_projection"
"72","1001","1.0","pathway_prior_projection"
"72","1009","1.0","pathway_prior_projection"
"72","1057","1.0","pathway_prior_projection"
"72","1059","1.0","pathway_prior_projection"
"72","1060","1.0","pathway_prior_projection"
"72","1061","1.0","pathway_prior_projection"
"72","1063","1.0","pathway_prior_projection"
"72","1064","1.0","pathway_prior_projection"
"72","1067","1.0","pathway_prior_projection"
"72","1088","1.0","pathway_prior_projection"
"72","1089","1.0","pathway_prior_projection"
"72","1090","1.0","pathway_prior_projection"
"72","1091","1.0","pathway_prior_projection"
"72","1103","1.0","pathway_prior_projection"
"72","1105","1.0","pathway_prior_projection"
"72","1106","1.0","pathway_prior_projection"
"72","1107","1.0","pathway_prior_projection"
"72","1109","1.0","pathway_prior_projection"
"72","1117","1.0","pathway_prior_projection"
"72","1118","1.0","pathway_prior_projection"
"72","1119","1.0","pathway_prior_projection"
"72","1120","1.0","pathway_prior_projection"
"72","1121","1.0","pathway_prior_projection"
"72","1122","1.0","pathway_prior_projection"
"72","1124","1.0","pathway_prior_projection"
"72","1125","1.0","pathway_prior_projection"
"76","44","1.0","pathway_prior_projection"
"76","100","1.0","pathway_prior_projection"
"76","212","1.0","pathway_prior_projection"
"76","222","1.0","pathway_prior_projection"
"76","233","1.0","pathway_prior_projection"
"76","420","1.0","pathway_prior_projection"
"76","424","1.0","pathway_prior_projection"
"76","484","1.0","pathway_prior_projection"
"76","509","1.0","pathway_prior_projection"
"76","685","1.0","pathway_prior_projection"
"76","841","1.0","pathway_prior_projection"
"76","842","1.0","pathway_prior_projection"
"76","843","1.0","pathway_prior_projection"
"76","844","1.0","pathway_prior_projection"
"76","890","1.0","pathway_prior_projection"
"76","967","1.0","pathway_prior_projection"
"76","968","1.0","pathway_prior_projection"
"76","969","1.0","pathway_prior_projection"
"76","985","1.0","pathway_prior_projection"
"76","1011","1.0","pathway_prior_projection"
"76","1013","1.0","pathway_prior_projection"
"76","1096","1.0","pathway_prior_projection"
"76","1108","1.0","pathway_prior_projection"
"77","106","1.0","pathway_prior_projection"
"77","108","1.0","pathway_prior_projection"
"77","348","1.0","pathway_prior_projection"
"77","528","1.0","pathway_prior_projection"
"77","542","1.0","pathway_prior_projection"
"77","682","1.0","pathway_prior_projection"
"77","866","1.0","pathway_prior_projection"
"77","867","1.0","pathway_prior_projection"
"77","870","1.0","pathway_prior_projection"
"77","1055","1.0","pathway_prior_projection"
"78","44","1.0","pathway_prior_projection"
"78","59","1.0","pathway_prior_projection"
"78","106","1.0","pathway_prior_projection"
"78","107","1.0","pathway_prior_projection"
"78","108","1.0","pathway_prior_projection"
"78","115","1.0","pathway_prior_projection"
"78","117","1.0","pathway_prior_projection"
"78","120","1.0","pathway_prior_projection"
"78","121","1.0","pathway_prior_projection"
"78","133","1.0","pathway_prior_projection"
"78","136","1.0","pathway_prior_projection"
"78","148","1.0","pathway_prior_projection"
"78","149","1.0","pathway_prior_projection"
"78","159","1.0","pathway_prior_projection"
"78","166","1.0","pathway_prior_projection"
"78","167","1.0","pathway_prior_projection"
"78","171","1.0","pathway_prior_projection"
"78","172","1.0","pathway_prior_projection"
"78","187","1.0","pathway_prior_projection"
"78","189","1.0","pathway_prior_projection"
"78","191","1.0","pathway_prior_projection"
"78","212","1.0","pathway_prior_projection"
"78","222","1.0","pathway_prior_projection"
"78","246","1.0","pathway_prior_projection"
"78","247","1.0","pathway_prior_projection"
"78","280","1.0","pathway_prior_projection"
"78","291","1.0","pathway_prior_projection"
"78","292","1.0","pathway_prior_projection"
"78","325","1.0","pathway_prior_projection"
"78","326","1.0","pathway_prior_projection"
"78","350","1.0","pathway_prior_projection"
"78","353","1.0","pathway_prior_projection"
"78","359","1.0","pathway_prior_projection"
"78","369","1.0","pathway_prior_projection"
"78","370","1.0","pathway_prior_projection"
"78","376","1.0","pathway_prior_projection"
"78","381","1.0","pathway_prior_projection"
"78","382","1.0","pathway_prior_projection"
"78","383","1.0","pathway_prior_projection"
"78","400","1.0","pathway_prior_projection"
"78","405","1.0","pathway_prior_projection"
"78","406","1.0","pathway_prior_projection"
"78","411","1.0","pathway_prior_projection"
"78","420","1.0","pathway_prior_projection"
"78","424","1.0","pathway_prior_projection"
"78","446","1.0","pathway_prior_projection"
"78","447","1.0","pathway_prior_projection"
"78","467","1.0","pathway_prior_projection"
"78","483","1.0","pathway_prior_projection"
"78","494","1.0","pathway_prior_projection"
"78","497","1.0","pathway_prior_projection"
"78","528","1.0","pathway_prior_projection"
"78","543","1.0","pathway_prior_projection"
"78","571","1.0","pathway_prior_projection"
"78","608","1.0","pathway_prior_projection"
"78","609","1.0","pathway_prior_projection"
"78","613","1.0","pathway_prior_projection"
"78","621","1.0","pathway_prior_projection"
"78","626","1.0","pathway_prior_projection"
"78","682","1.0","pathway_prior_projection"
"78","685","1.0","pathway_prior_projection"
"78","693","1.0","pathway_prior_projection"
"78","708","1.0","pathway_prior_projection"
"78","740","1.0","pathway_prior_projection"
"78","745","1.0","pathway_prior_projection"
"78","759","1.0","pathway_prior_projection"
"78","768","1.0","pathway_prior_projection"
"78","782","1.0","pathway_prior_projection"
"78","783","1.0","pathway_prior_projection"
"78","788","1.0","pathway_prior_projection"
"78","790","1.0","pathway_prior_projection"
"78","792","1.0","pathway_prior_projection"
"78","827","1.0","pathway_prior_projection"
"78","835","1.0","pathway_prior_projection"
"78","836","1.0","pathway_prior_projection"
"78","840","1.0","pathway_prior_projection"
"78","841","1.0","pathway_prior_projection"
"78","862","1.0","pathway_prior_projection"
"78","890","1.0","pathway_prior_projection"
"78","895","1.0","pathway_prior_projection"
"78","896","1.0","pathway_prior_projection"
"78","927","1.0","pathway_prior_projection"
"78","930","1.0","pathway_prior_projection"
"78","941","1.0","pathway_prior_projection"
"78","942","1.0","pathway_prior_projection"
"78","943","1.0","pathway_prior_projection"
"78","973","1.0","pathway_prior_projection"
"78","1002","1.0","pathway_prior_projection"
"78","1004","1.0","pathway_prior_projection"
"78","1007","1.0","pathway_prior_projection"
"78","1057","1.0","pathway_prior_projection"
"78","1065","1.0","pathway_prior_projection"
"78","1073","1.0","pathway_prior_projection"
"78","1083","1.0","pathway_prior_projection"
"78","1095","1.0","pathway_prior_projection"
"78","1096","1.0","pathway_prior_projection"
"78","1114","1.0","pathway_prior_projection"
"79","60","1.0","pathway_prior_projection"
"79","62","1.0","pathway_prior_projection"
"79","159","1.0","pathway_prior_projection"
"79","212","1.0","pathway_prior_projection"
"79","358","1.0","pathway_prior_projection"
"79","420","1.0","pathway_prior_projection"
"79","422","1.0","pathway_prior_projection"
"79","424","1.0","pathway_prior_projection"
"79","442","1.0","pathway_prior_projection"
"79","494","1.0","pathway_prior_projection"
"79","497","1.0","pathway_prior_projection"
"79","685","1.0","pathway_prior_projection"
"79","692","1.0","pathway_prior_projection"
"79","708","1.0","pathway_prior_projection"
"79","709","1.0","pathway_prior_projection"
"79","841","1.0","pathway_prior_projection"
"79","885","1.0","pathway_prior_projection"
"79","890","1.0","pathway_prior_projection"
"79","1036","1.0","pathway_prior_projection"
"79","1096","1.0","pathway_prior_projection"
"79","1097","1.0","pathway_prior_projection"
"80","76","1.0","pathway_prior_projection"
"80","79","1.0","pathway_prior_projection"
"80","145","1.0","pathway_prior_projection"
"80","201","1.0","pathway_prior_projection"
"80","212","1.0","pathway_prior_projection"
"80","222","1.0","pathway_prior_projection"
"80","381","1.0","pathway_prior_projection"
"80","382","1.0","pathway_prior_projection"
"80","424","1.0","pathway_prior_projection"
"80","432","1.0","pathway_prior_projection"
"80","459","1.0","pathway_prior_projection"
"80","481","1.0","pathway_prior_projection"
"80","494","1.0","pathway_prior_projection"
"80","497","1.0","pathway_prior_projection"
"80","499","1.0","pathway_prior_projection"
"80","501","1.0","pathway_prior_projection"
"80","502","1.0","pathway_prior_projection"
"80","503","1.0","pathway_prior_projection"
"80","504","1.0","pathway_prior_projection"
"80","506","1.0","pathway_prior_projection"
"80","507","1.0","pathway_prior_projection"
"80","581","1.0","pathway_prior_projection"
"80","584","1.0","pathway_prior_projection"
"80","586","1.0","pathway_prior_projection"
"80","639","1.0","pathway_prior_projection"
"80","641","1.0","pathway_prior_projection"
"80","642","1.0","pathway_prior_projection"
"80","708","1.0","pathway_prior_projection"
"80","740","1.0","pathway_prior_projection"
"80","779","1.0","pathway_prior_projection"
"80","880","1.0","pathway_prior_projection"
"80","882","1.0","pathway_prior_projection"
"80","883","1.0","pathway_prior_projection"
"80","890","1.0","pathway_prior_projection"
"80","936","1.0","pathway_prior_projection"
"80","962","1.0","pathway_prior_projection"
"80","1058","1.0","pathway_prior_projection"
"82","80","1.0","pathway_prior_projection"
"82","167","1.0","pathway_prior_projection"
"82","170","1.0","pathway_prior_projection"
"82","171","1.0","pathway_prior_projection"
"82","212","1.0","pathway_prior_projection"
"82","230","1.0","pathway_prior_projection"
"82","246","1.0","pathway_prior_projection"
"82","325","1.0","pathway_prior_projection"
"82","381","1.0","pathway_prior_projection"
"82","382","1.0","pathway_prior_projection"
"82","383","1.0","pathway_prior_projection"
"82","398","1.0","pathway_prior_projection"
"82","410","1.0","pathway_prior_projection"
"82","424","1.0","pathway_prior_projection"
"82","426","1.0","pathway_prior_projection"
"82","427","1.0","pathway_prior_projection"
"82","528","1.0","pathway_prior_projection"
"82","613","1.0","pathway_prior_projection"
"82","647","1.0","pathway_prior_projection"
"82","682","1.0","pathway_prior_projection"
"82","740","1.0","pathway_prior_projection"
"82","824","1.0","pathway_prior_projection"
"82","825","1.0","pathway_prior_projection"
"82","866","1.0","pathway_prior_projection"
"82","867","1.0","pathway_prior_projection"
"82","868","1.0","pathway_prior_projection"
"82","890","1.0","pathway_prior_projection"
"82","967","1.0","pathway_prior_projection"
"82","969","1.0","pathway_prior_projection"
"82","1062","1.0","pathway_prior_projection"
"82","1096","1.0","pathway_prior_projection"
"82","1127","1.0","pathway_prior_projection"
"83","212","1.0","pathway_prior_projection"
"83","222","1.0","pathway_prior_projection"
"83","335","1.0","pathway_prior_projection"
"83","371","1.0","pathway_prior_projection"
"83","492","1.0","pathway_prior_projection"
"83","494","1.0","pathway_prior_projection"
"83","497","1.0","pathway_prior_projection"
"83","574","1.0","pathway_prior_projection"
"83","575","1.0","pathway_prior_projection"
"83","576","1.0","pathway_prior_projection"
"83","577","1.0","pathway_prior_projection"
"83","578","1.0","pathway_prior_projection"
"83","580","1.0","pathway_prior_projection"
"83","619","1.0","pathway_prior_projection"
"83","655","1.0","pathway_prior_projection"
"83","694","1.0","pathway_prior_projection"
"83","706","1.0","pathway_prior_projection"
"83","708","1.0","pathway_prior_projection"
"83","857","1.0","pathway_prior_projection"
"83","890","1.0","pathway_prior_projection"
"83","897","1.0","pathway_prior_projection"
"83","909","1.0","pathway_prior_projection"
"83","911","1.0","pathway_prior_projection"
"83","914","1.0","pathway_prior_projection"
"83","919","1.0","pathway_prior_projection"
"83","922","1.0","pathway_prior_projection"
"83","937","1.0","pathway_prior_projection"
"83","947","1.0","pathway_prior_projection"
"83","950","1.0","pathway_prior_projection"
"83","959","1.0","pathway_prior_projection"
"83","960","1.0","pathway_prior_projection"
"83","962","1.0","pathway_prior_projection"
"83","978","1.0","pathway_prior_projection"
"83","982","1.0","pathway_prior_projection"
"83","986","1.0","pathway_prior_projection"
"83","987","1.0","pathway_prior_projection"
"83","998","1.0","pathway_prior_projection"
"87","102","1.0","pathway_prior_projection"
"87","106","1.0","pathway_prior_projection"
"87","108","1.0","pathway_prior_projection"
"87","351","1.0","pathway_prior_projection"
"87","352","1.0","pathway_prior_projection"
"87","436","1.0","pathway_prior_projection"
"87","441","1.0","pathway_prior_projection"
"87","518","1.0","pathway_prior_projection"
"87","526","1.0","pathway_prior_projection"
"87","531","1.0","pathway_prior_projection"
"87","532","1.0","pathway_prior_projection"
"87","542","1.0","pathway_prior_projection"
"87","551","1.0","pathway_prior_projection"
"87","614","1.0","pathway_prior_projection"
"87","661","1.0","pathway_prior_projection"
"87","698","1.0","pathway_prior_projection"
"87","806","1.0","pathway_prior_projection"
"88","5","1.0","pathway_prior_projection"
"88","6","1.0","pathway_prior_projection"
"88","102","1.0","pathway_prior_projection"
"88","356","1.0","pathway_prior_projection"
"88","551","1.0","pathway_prior_projection"
"88","591","1.0","pathway_prior_projection"
"88","594","1.0","pathway_prior_projection"
"88","662","1.0","pathway_prior_projection"
"88","684","1.0","pathway_prior_projection"
"88","1025","1.0","pathway_prior_projection"
"88","1026","1.0","pathway_prior_projection"
"88","1027","1.0","pathway_prior_projection"
"88","1028","1.0","pathway_prior_projection"
"88","1076","1.0","pathway_prior_projection"
"91","131","1.0","pathway_prior_projection"
"91","362","1.0","pathway_prior_projection"
"91","890","1.0","pathway_prior_projection"
"91","926","1.0","pathway_prior_projection"
"93","6","1.0","pathway_prior_projection"
"93","16","1.0","pathway_prior_projection"
"93","44","1.0","pathway_prior_projection"
"93","48","1.0","pathway_prior_projection"
"93","55","1.0","pathway_prior_projection"
"93","60","1.0","pathway_prior_projection"
"93","66","1.0","pathway_prior_projection"
"93","75","1.0","pathway_prior_projection"
"93","76","1.0","pathway_prior_projection"
"93","94","1.0","pathway_prior_projection"
"93","95","1.0","pathway_prior_projection"
"93","96","1.0","pathway_prior_projection"
"93","101","1.0","pathway_prior_projection"
"93","105","1.0","pathway_prior_projection"
"93","106","1.0","pathway_prior_projection"
"93","108","1.0","pathway_prior_projection"
"93","120","1.0","pathway_prior_projection"
"93","121","1.0","pathway_prior_projection"
"93","122","1.0","pathway_prior_projection"
"93","129","1.0","pathway_prior_projection"
"93","159","1.0","pathway_prior_projection"
"93","201","1.0","pathway_prior_projection"
"93","212","1.0","pathway_prior_projection"
"93","254","1.0","pathway_prior_projection"
"93","259","1.0","pathway_prior_projection"
"93","320","1.0","pathway_prior_projection"
"93","353","1.0","pathway_prior_projection"
"93","372","1.0","pathway_prior_projection"
"93","373","1.0","pathway_prior_projection"
"93","374","1.0","pathway_prior_projection"
"93","392","1.0","pathway_prior_projection"
"93","393","1.0","pathway_prior_projection"
"93","394","1.0","pathway_prior_projection"
"93","404","1.0","pathway_prior_projection"
"93","405","1.0","pathway_prior_projection"
"93","408","1.0","pathway_prior_projection"
"93","420","1.0","pathway_prior_projection"
"93","424","1.0","pathway_prior_projection"
"93","433","1.0","pathway_prior_projection"
"93","442","1.0","pathway_prior_projection"
"93","457","1.0","pathway_prior_projection"
"93","460","1.0","pathway_prior_projection"
"93","473","1.0","pathway_prior_projection"
"93","474","1.0","pathway_prior_projection"
"93","486","1.0","pathway_prior_projection"
"93","488","1.0","pathway_prior_projection"
"93","490","1.0","pathway_prior_projection"
"93","505","1.0","pathway_prior_projection"
"93","510","1.0","pathway_prior_projection"
"93","516","1.0","pathway_prior_projection"
"93","528","1.0","pathway_prior_projection"
"93","534","1.0","pathway_prior_projection"
"93","541","1.0","pathway_prior_projection"
"93","543","1.0","pathway_prior_projection"
"93","544","1.0","pathway_prior_projection"
"93","546","1.0","pathway_prior_projection"
"93","586","1.0","pathway_prior_projection"
"93","596","1.0","pathway_prior_projection"
"93","604","1.0","pathway_prior_projection"
"93","622","1.0","pathway_prior_projection"
"93","644","1.0","pathway_prior_projection"
"93","672","1.0","pathway_prior_projection"
"93","673","1.0","pathway_prior_projection"
"93","682","1.0","pathway_prior_projection"
"93","685","1.0","pathway_prior_projection"
"93","711","1.0","pathway_prior_projection"
"93","712","1.0","pathway_prior_projection"
"93","713","1.0","pathway_prior_projection"
"93","718","1.0","pathway_prior_projection"
"93","728","1.0","pathway_prior_projection"
"93","761","1.0","pathway_prior_projection"
"93","762","1.0","pathway_prior_projection"
"93","763","1.0","pathway_prior_projection"
"93","785","1.0","pathway_prior_projection"
"93","826","1.0","pathway_prior_projection"
"93","832","1.0","pathway_prior_projection"
"93","841","1.0","pathway_prior_projection"
"93","876","1.0","pathway_prior_projection"
"93","877","1.0","pathway_prior_projection"
"93","888","1.0","pathway_prior_projection"
"93","890","1.0","pathway_prior_projection"
"93","927","1.0","pathway_prior_projection"
"93","964","1.0","pathway_prior_projection"
"93","965","1.0","pathway_prior_projection"
"93","1037","1.0","pathway_prior_projection"
"93","1077","1.0","pathway_prior_projection"
"93","1079","1.0","pathway_prior_projection"
"93","1094","1.0","pathway_prior_projection"
"93","1096","1.0","pathway_prior_projection"
"94","120","1.0","pathway_prior_projection"
"94","121","1.0","pathway_prior_projection"
"94","201","1.0","pathway_prior_projection"
"94","202","1.0","pathway_prior_projection"
"94","204","1.0","pathway_prior_projection"
"94","205","1.0","pathway_prior_projection"
"94","206","1.0","pathway_prior_projection"
"94","210","1.0","pathway_prior_projection"
"94","265","1.0","pathway_prior_projection"
"94","278","1.0","pathway_prior_projection"
"94","381","1.0","pathway_prior_projection"
"94","382","1.0","pathway_prior_projection"
"94","404","1.0","pathway_prior_projection"
"94","528","1.0","pathway_prior_projection"
"94","607","1.0","pathway_prior_projection"
"94","611","1.0","pathway_prior_projection"
"94","682","1.0","pathway_prior_projection"
"94","740","1.0","pathway_prior_projection"
"94","866","1.0","pathway_prior_projection"
"94","867","1.0","pathway_prior_projection"
"94","872","1.0","pathway_prior_projection"
"94","890","1.0","pathway_prior_projection"
"94","907","1.0","pathway_prior_projection"
"94","952","1.0","pathway_prior_projection"
"94","962","1.0","pathway_prior_projection"
"95","11","1.0","pathway_prior_projection"
"95","60","1.0","pathway_prior_projection"
"95","106","1.0","pathway_prior_projection"
