"ncrna_id","pathway_id","weight","evidence"
"13","212","1.0","pathway_prior_projection"
"13","222","1.0","pathway_prior_projection"
"13","227","1.0","pathway_prior_projection"
"13","228","1.0","pathway_prior_projection"
"13","231","1.0","pathway_prior_projection"
"13","232","1.0","pathway_prior_projection"
"13","265","1.0","pathway_prior_projection"
"13","276","1.0","pathway_prior_projection"
"13","279","1.0","pathway_prior_projection"
"13","288","1.0","pathway_prior_projection"
"13","310","1.0","pathway_prior_projection"
"13","315","1.0","pathway_prior_projection"
"13","322","1.0","pathway_prior_projection"
"13","323","1.0","pathway_prior_projection"
"13","343","1.0","pathway_prior_projection"
"13","347","1.0","pathway_prior_projection"
"13","351","1.0","pathway_prior_projection"
"13","361","1.0","pathway_prior_projection"
"13","364","1.0","pathway_prior_projection"
"13","381","1.0","pathway_prior_projection"
"13","382","1.0","pathway_prior_projection"
"13","408","1.0","pathway_prior_projection"
"13","409","1.0","pathway_prior_projection"
"13","412","1.0","pathway_prior_projection"
"13","416","1.0","pathway_prior_projection"
"13","417","1.0","pathway_prior_projection"
"13","420","1.0","pathway_prior_projection"
"13","424","1.0","pathway_prior_projection"
"13","433","1.0","pathway_prior_projection"
"13","435","1.0","pathway_prior_projection"
"13","438","1.0","pathway_prior_projection"
"13","445","1.0","pathway_prior_projection"
"13","452","1.0","pathway_prior_projection"
"13","453","1.0","pathway_prior_projection"
"13","454","1.0","pathway_prior_projection"
"13","459","1.0","pathway_prior_projection"
"13","467","1.0","pathway_prior_projection"
"13","469","1.0","pathway_prior_projection"
"13","494","1.0","pathway_prior_projection"
"13","497","1.0","pathway_prior_projection"
"13","509","1.0","pathway_prior_projection"
"13","516","1.0","pathway_prior_projection"
"13","518","1.0","pathway_prior_projection"
"13","519","1.0","pathway_prior_projection"
"13","522","1.0","pathway_prior_projection"
"13","524","1.0","pathway_prior_projection"
"13","525","1.0","pathway_prior_projection"
"13","531","1.0","pathway_prior_projection"
"13","539","1.0","pathway_prior_projection"
"13","542","1.0","pathway_prior_projection"
"13","583","1.0","pathway_prior_projection"
"13","584","1.0","pathway_prior_projection"
"13","586","1.0","pathway_prior_projection"
"13","631","1.0","pathway_prior_projection"
"13","636","1.0","pathway_prior_projection"
"13","639","1.0","pathway_prior_projection"
"13","640","1.0","pathway_prior_projection"
"13","641","1.0","pathway_prior_projection"
"13","642","1.0","pathway_prior_projection"
"13","650","1.0","pathway_prior_projection"
"13","668","1.0","pathway_prior_projection"
"13","671","1.0","pathway_prior_projection"
"13","672","1.0","pathway_prior_projection"
"13","701","1.0","pathway_prior_projection"
"13","708","1.0","pathway_prior_projection"
"13","710","1.0","pathway_prior_projection"
"13","740","1.0","pathway_prior_projection"
"13","756","1.0","pathway_prior_projection"
"13","787","1.0","pathway_prior_projection"
"13","792","1.0","pathway_prior_projection"
"13","793","1.0","pathway_prior_projection"
"13","794","1.0","pathway_prior_projection"
"13","796","1.0","pathway_prior_projection"
"13","797","1.0","pathway_prior_projection"
"13","799","1.0","pathway_prior_projection"
"13","808","1.0","pathway_prior_projection"
"13","811","1.0","pathway_prior_projection"
"13","831","1.0","pathway_prior_projection"
"13","838","1.0","pathway_prior_projection"
"13","839","1.0","pathway_prior_projection"
"13","840","1.0","pathway_prior_projection"
"13","841","1.0","pathway_prior_projection"
"13","846","1.0","pathway_prior_projection"
"13","848","1.0","pathway_prior_projection"
"13","849","1.0","pathway_prior_projection"
"13","890","1.0","pathway_prior_projection"
"13","894","1.0","pathway_prior_projection"
"13","895","1.0","pathway_prior_projection"
"13","896","1.0","pathway_prior_projection"
"13","902","1.0","pathway_prior_projection"
"13","908","1.0","pathway_prior_projection"
"13","926","1.0","pathway_prior_projection"
"13","929","1.0","pathway_prior_projection"
"13","930","1.0","pathway_prior_projection"
"13","932","1.0","pathway_prior_projection"
"13","933","1.0","pathway_prior_projection"
"13","939","1.0","pathway_prior_projection"
"13","946","1.0","pathway_prior_projection"
"13","947","1.0","pathway_prior_projection"
"13","950","1.0","pathway_prior_projection"
"13","951","1.0","pathway_prior_projection"
"13","952","1.0","pathway_prior_projection"
"13","954","1.0","pathway_prior_projection"
"13","955","1.0","pathway_prior_projection"
"13","956","1.0","pathway_prior_projection"
"13","957","1.0","pathway_prior_projection"
"13","958","1.0","pathway_prior_projection"
"13","962","1.0","pathway_prior_projection"
"13","971","1.0","pathway_prior_projection"
"13","972","1.0","pathway_prior_projection"
"13","973","1.0","pathway_prior_projection"
"13","1005","1.0","pathway_prior_projection"
"13","1007","1.0","pathway_prior_projection"
"13","1008","1.0","pathway_prior_projection"
"13","1018","1.0","pathway_prior_projection"
"13","1033","1.0","pathway_prior_projection"
"13","1040","1.0","pathway_prior_projection"
"13","1060","1.0","pathway_prior_projection"
"13","1090","1.0","pathway_prior_projection"
"13","1092","1.0","pathway_prior_projection"
"13","1094","1.0","pathway_prior_projection"
"13","1096","1.0","pathway_prior_projection"
"13","1104","1.0","pathway_prior_projection"
"14","5","1.0","pathway_prior_projection"
"14","76","1.0","pathway_prior_projection"
"14","104","1.0","pathway_prior_projection"
"14","134","1.0","pathway_prior_projection"
"14","145","1.0","pathway_prior_projection"
"14","146","1.0","pathway_prior_projection"
"14","147","1.0","pathway_prior_projection"
"14","201","1.0","pathway_prior_projection"
"14","202","1.0","pathway_prior_projection"
"14","204","1.0","pathway_prior_projection"
"14","207","1.0","pathway_prior_projection"
"14","210","1.0","pathway_prior_projection"
"14","212","1.0","pathway_prior_projection"
"14","222","1.0","pathway_prior_projection"
"14","227","1.0","pathway_prior_projection"
"14","250","1.0","pathway_prior_projection"
"14","251","1.0","pathway_prior_projection"
"14","252","1.0","pathway_prior_projection"
"14","261","1.0","pathway_prior_projection"
"14","262","1.0","pathway_prior_projection"
"14","265","1.0","pathway_prior_projection"
"14","279","1.0","pathway_prior_projection"
"14","288","1.0","pathway_prior_projection"
"14","338","1.0","pathway_prior_projection"
"14","354","1.0","pathway_prior_projection"
"14","361","1.0","pathway_prior_projection"
"14","365","1.0","pathway_prior_projection"
"14","377","1.0","pathway_prior_projection"
"14","381","1.0","pathway_prior_projection"
"14","382","1.0","pathway_prior_projection"
"14","393","1.0","pathway_prior_projection"
"14","394","1.0","pathway_prior_projection"
"14","424","1.0","pathway_prior_projection"
"14","429","1.0","pathway_prior_projection"
"14","459","1.0","pathway_prior_projection"
"14","474","1.0","pathway_prior_projection"
"14","494","1.0","pathway_prior_projection"
"14","497","1.0","pathway_prior_projection"
"14","516","1.0","pathway_prior_projection"
"14","568","1.0","pathway_prior_projection"
"14","584","1.0","pathway_prior_projection"
"14","586","1.0","pathway_prior_projection"
"14","637","1.0","pathway_prior_projection"
"14","639","1.0","pathway_prior_projection"
"14","641","1.0","pathway_prior_projection"
"14","642","1.0","pathway_prior_projection"
"14","653","1.0","pathway_prior_projection"
"14","708","1.0","pathway_prior_projection"
"14","740","1.0","pathway_prior_projection"
"14","827","1.0","pathway_prior_projection"
"14","828","1.0","pathway_prior_projection"
"14","854","1.0","pathway_prior_projection"
"14","855","1.0","pathway_prior_projection"
"14","890","1.0","pathway_prior_projection"
"14","893","1.0","pathway_prior_projection"
"14","899","1.0","pathway_prior_projection"
"14","900","1.0","pathway_prior_projection"
"14","901","1.0","pathway_prior_projection"
"14","902","1.0","pathway_prior_projection"
"14","903","1.0","pathway_prior_projection"
"14","904","1.0","pathway_prior_projection"
"14","905","1.0","pathway_prior_projection"
"14","906","1.0","pathway_prior_projection"
"14","907","1.0","pathway_prior_projection"
"14","926","1.0","pathway_prior_projection"
"14","934","1.0","pathway_prior_projection"
"14","939","1.0","pathway_prior_projection"
"14","945","1.0","pathway_prior_projection"
"14","951","1.0","pathway_prior_projection"
"14","952","1.0","pathway_prior_projection"
"14","953","1.0","pathway_prior_projection"
"14","958","1.0","pathway_prior_projection"
"14","962","1.0","pathway_prior_projection"
"14","1009","1.0","pathway_prior_projection"
"14","1067","1.0","pathway_prior_projection"
"14","1094","1.0","pathway_prior_projection"
"14","1096","1.0","pathway_prior_projection"
"16","148","1.0","pathway_prior_projection"
"16","149","1.0","pathway_prior_projection"
"16","212","1.0","pathway_prior_projection"
"16","222","1.0","pathway_prior_projection"
"16","381","1.0","pathway_prior_projection"
"16","382","1.0","pathway_prior_projection"
"16","603","1.0","pathway_prior_projection"
"16","740","1.0","pathway_prior_projection"
"16","941","1.0","pathway_prior_projection"
"16","942","1.0","pathway_prior_projection"
"16","943","1.0","pathway_prior_projection"
"20","148","1.0","pathway_prior_projection"
"20","149","1.0","pathway_prior_projection"
"20","212","1.0","pathway_prior_projection"
"20","222","1.0","pathway_prior_projection"
"20","381","1.0","pathway_prior_projection"
"20","382","1.0","pathway_prior_projection"
"20","603","1.0","pathway_prior_projection"
"20","740","1.0","pathway_prior_projection"
